"Id","RouteId","Description","ExactPoint","Time","IsActive","UserId"
1093,20,"AQUARIUS","BUS STOP","09:11",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1094,20,"EKO MORAITIKA","M.ROAD","09:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1095,20,"BELLA GRECIA","M.ROAD","09:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1096,20,"SEA BIRD","TAXI STATION","09:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1097,20,"ATTIKA BEACH","RECEPTION","09:42",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1099,20,"BLUE DIAMOND","M.ROAD","09:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1100,20,"SANDY BEACH","HOTEL","09:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1101,20,"DIMOS MEILITEIEON","M.ROAD","09:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1102,20,"FIRST RENT A CAR","M.ROAD","09:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1103,20,"FARMAKEIO MORAITIKA","M.ROAD","09:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1104,20,"THEODOROS TAVERNA(GREEN BUS ST","M.ROAD","08:55",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1106,20,"BENITSES KIOSK","M.ROAD","08:53",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1107,20,"CORFU MARIS","MAIN ROAD","08:56",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1108,20,"APOLLO PALACE","M.GATE","09:11",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1109,20,"GEMINI","HOTEL","09:11",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1110,20,"MESSONGHI BEACH","TAXI STATION","09:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1111,20,"MARGARITA","TAXI STATION","09:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1112,20,"THREE STARS","TAXI STATION","09:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1113,20,"DELFINIA","BUS STOP","09:09",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1114,20,"MIRAMARE BEACH","M.ROAD","09:09",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1115,20,"CORFU VILLAGE","M.ROAD","09:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1116,20,"MARBELLA","M.ROAD","09:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1117,20,"CORFU SENSES=MARE MONTE","M.ROAD","09:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1118,20,"NERAIDA ONEIRO","M.ROAD","09:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1119,20,"PRIMASOL IONIAN SUN = REGENCY","M.ROAD","09:02",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1120,20,"BELVEDERE","M.ROAD BUS STOP","09:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1121,20,"ACHILLEUS","M.ROAD","16:35",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1122,20,"POTAMAKI","MAIN ROAD","08:54",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1123,20,"AEOLOS BEACH","M.ROAD","08:47",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1124,22,"AG. GORDIOS","BUS STOP","07:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1125,19,"CORFU HOLIDAY","M.GATE","08:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1126,19,"DIVANI","M.ROAD","08:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1127,19,"MON REPO HTL","HOTEL","08:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1128,19,"CAVALIERI","HOTEL","08:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1129,22,"PELEKAS BEACH","RECEPTION","07:25",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1130,19,"KERKYRA GOLF","M.ROAD BUS STOP","07:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1131,19,"KONTOKALI BAY","M.GATE","07:55",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1132,19,"CORFU IMPERIAL","M.GATE","07:39",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1133,19,"SPITI PRIFTI","MAIN ROAD - OPPOSITE","07:42",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1134,19,"POPI STAR","SPITI PRIFTI","07:42",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1135,19,"MOLFETA","SPITI  PRIFTI","07:42",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1136,19,"DEBONO","DIELLAS","07:42",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1137,19,"CORKYRA BEACH","JET OIL","07:41",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1138,19,"PARADISE","JET OIL","07:41",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1139,19,"PARK HOTEL","M.ROAD","07:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1140,28,"GELLINA MARE","M.ROAD","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1141,22,"GLYFADA VILLA","M.GATE GLYFADA HTL","07:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1142,22,"GLYFADA BEACH H","BUS STOP","07:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1143,19,"NEFELI","M.GATE DAPHNILA","07:35",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1144,19,"DAPHNILA BAY","M.GATE","07:35",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1145,28,"GELLINA VILLAGE","M.GATE","06:59",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1146,28,"ACHARAVI BEACH","SALVANOS SUPER MARKET","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1147,28,"CENTURY RESORT","PUMP","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1148,19,"MAGNA GRECIA","BUS STOP","07:32",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1149,19,"LIVADI NAFSIKA","CORFU CHANDRIS","07:31",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1150,19,"DASSIA CHANDRIS","M.ROAD","07:31",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1151,19,"CORFU CHANDRIS","M.ROAD","07:31",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1152,28,"BLUE BAY APARTMENTS","PIXEL/FB TRAVEL","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1153,22,"HOTEL ELENA","BRIDGE","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1154,19,"ELEA BEACH","BUS STOP","07:29",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1155,22,"BLUE PRINCESS = ELLY BEACH","HOTEL","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1156,19,"NAUTILUS","M.ROAD","07:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1157,19,"BARBATI BAY","M.ROAD","07:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1158,28,"RODA BEACH","RECEPTION","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1159,28,"MIRABELL","HOTEL","07:11",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1160,19,"NISSAKI BEACH","HOTEL","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1161,19,"SUNSHINE","M.ROAD","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1163,28,"REBECCA VILLAGE","MAIN ROAD - BRIDGE","07:26",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1165,32,"KOUROS","ASPA S/M","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1167,19,"HOSPITAL","TRAFFIC LIGHTS","07:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1168,29,"NAOS","OFFICE","09:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1169,22,"PALEO POLICE","MAIN ROAD","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1171,28,"VLASEROS KANALI OFFICE","MAIN ROAD","07:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1173,28,"SAXOPHONE BAR","MAIN ROAD","07:34",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1174,28,"CORFIOT OFFICE KANALI","OPPOSITE ANGELINA","07:33",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1175,32,"BELLE HELENE","MAIN ROAD","06:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1176,19,"OLD ASTRON - CITY MARINA","MAYROS GATOS - OPPOSITE","08:01",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1177,19,"ROYAL BOUTIQUE","MAIN ROAD","08:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1178,19,"KIOSK ANALIPSI","KIOSK","07:21",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1179,32,"TRIA ADELFIA ARILLAS","MAIN ROAD","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1181,22,"ERMONES BRIDGE","BRIDGE","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1182,28,"POLYXENI","MAIN ROAD","07:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1183,32,"ALKYON HOTEL","MAIN ROAD","06:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1184,32,"DIKTIA AG. GEORGIOS","MAIN ROAD","06:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1185,28,"KASSIOPI PUMP","PUMP","06:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1187,22,"ARIS SUPERMARKET","MAIN ROAD","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1188,20,"CORFU LIDO SUN","MAIN ROAD","08:58",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1189,28,"DAMIA HOTEL","MAIN ROAD","07:36",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1192,29,"MEDITERRANEAN BLUE","HOTEL","09:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1193,19,"ATLANTIS","MAIN ROAD","08:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1194,28,"AK NEW OFFICE","M.ROAD","07:32",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1195,28,"SUNSHINE(MELITSA)","MAIN ROAD","07:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1196,19,"SAN ANTONIO = ADONIS KALAMI","MAIN ROAD","06:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1197,20,"PANTHEON","MAIN ROAD","09:11",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1198,20,"STORK TOURS OFFICE","MAIN ROAD","09:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1199,22,"MOUCHAS CORNER","M. ROAD","07:25",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1200,20,"VERYCOCO","MAIN ROAD","09:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1201,22,"GRAND HOTEL GLYFADA","MAIN GATE","07:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1202,32,"ASPA S/M","MAIN ROAD","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1203,22,"LIAPADES CEMETARY","MAIN ROAD","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1204,28,"GOUDELIS","MAIN ROAD","07:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1205,32,"ARILLAS ARKOKAL","MAIN ROAD","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1206,28,"ABC SWEETHOME","MAIN ROAD","07:25",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1207,28,"CHRISMOS HOTEL","MAIN ROAD - BUS STOP","06:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1208,32,"AGG PAGI DIKTIA","MAIN ROAD","06:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1209,28,"MUSEUM ACHARAVI","MAIN ROAD","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1210,28,"OLYMPIC PALACE","MAIN ROAD","07:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1211,32,"DIONYSSOS","MAIN ROAD","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1212,32,"GOLDEN BEACH","MAIN ROAD","06:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1213,29,"ISLAND BEACH","MAIN ROAD","09:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1214,28,"APRAOS HOTEL","MAIN ROAD","06:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1215,19,"CORFU GOLDEN TRAVEL OFFICE","MAIN ROAD","07:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1216,32,"MYTHOS SAN STEFANO","TENNIS COURT","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1217,20,"AURORA","MAIN ROAD","09:03",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1218,19,"ARTION","BUS STOP","07:31",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1219,20,"DIMITRA SUPERMARKET LEFKIMMI","MAIN ROAD","09:41",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1220,28,"SIDARI LEGENDS","MAIN ROAD","07:28",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1221,19,"CLUB MEDITERANEE","MAIN ROAD","07:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1222,32,"KAPETANIOS","KATHYS S/M","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1223,19,"DALIA HOTEL","MAIN ROAD","08:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1224,22,"LIAPADES BUS STOP","BUS STOP","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1225,28,"PALMAR HOTEL","MAIN ROAD","07:34",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1226,32,"BARRAS HOTEL","MAIN ROAD","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1227,29,"KAVOS TAXI STATION","MAIN ROAD","09:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1228,28,"HN TRAVEL RODA","OFFICE","07:08",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1229,31,"KAFE GYALI","-","08:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1230,20,"ST.STEFANO - CROSSROAD","CROSSROAD","08:51",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1231,20,"MUSES SEA VEIW","MAIN ROAD","08:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1232,19,"GLYFA TAVERNA","MAIN ROAD","07:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1233,28,"BLUE LAGOON HOTEL RODA","MAIN ROAD","07:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1234,28,"DIELLAS ACHARAVI","MAIN ROAD","07:00",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1235,19,"DASSIA CHANDRIS, NSK OFFICE","MAIN ROAD,PHARMACY","07:31",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1239,31,"SKALA DHMAPXOY","-","08:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1242,20,"PERAMA HOTEL","OASIS","08:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1243,20,"BENITSES PORT","MAIN ROAD","08:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1244,31,"CORFU TOWN NEW PORT","-","08:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1245,20,"STADIUM","MAIN ROAD","08:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1246,19,"AKTAION","MAIN ROAD","08:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1248,28,"SPIROS SUPERMARKET","M.ROAD","15:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1249,28,"THREE LITTLE PIGS","MAIN ROAD","14:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1250,32,"AKTI ARILLAS HOTEL","AKTI ARILLAS","14:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1251,32,"ARILLAS ARKOKAL","MAIN ROAD","14:05",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1252,32,"BELLE HELENE","MAIN ROAD","13:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1253,32,"DIKTIA AG. GEORGIOS","MAIN ROAD","13:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1254,32,"SAINT GEORGE PALACE HOTEL","COSTAS RENT A CAR","06:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1255,19,"KONSTANTINOYPOLIS","MAIN ROAD","08:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1256,20,"AEOLOS BEACH","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1257,20,"AG.GEORGIOS - CROSSROAD","CROSSROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1258,20,"AKTI PERAMA","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1259,20,"ALBATROS","TAXI STATION","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1260,20,"ALEXANDROS","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1261,20,"ALKIONIS","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1262,20,"ANANIAS","BLUE SEA-MAIN ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1263,20,"ANNITA HTL","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1264,20,"APOLLO PALACE","M.GATE","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1265,20,"AQUARIUS","BUS STOP","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1266,20,"ARGYRADES","KIOSK","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1267,20,"ATTIKA BEACH","RECEPTION","15:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1268,20,"AURORA","MAIN ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1269,20,"BELLA GRECIA","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1270,20,"BELLOS BEACH HOTEL","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1271,20,"BELVEDERE","M.ROAD BUS STOP","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1272,20,"BENITSES KIOSK","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1273,20,"BENITSES PORT","MAIN ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1274,20,"BLUE DIAMOND","M.ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1275,20,"BLUE SEA HTL","M.ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1276,20,"BP MESSONGHI","CROSSROAD FOR AG.MATHEOS","16:15",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1277,20,"BRITISH S/M","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1278,20,"CATHOLIC CHURCH MESSONGHI","MAIN ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1279,20,"CHURCH - ST.GEORGE'S","M. ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1280,20,"COCA COLA","M.ROAD","16:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1281,20,"COOP SUPERMARKET","MAIN ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1282,20,"CORFU LIDO SUN","MAIN ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1283,20,"CORFU MARIS","MAIN ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1284,20,"CORFU SENSES=MARE MONTE","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1285,20,"CORFU VILLAGE","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1286,20,"DELFINIA","BUS STOP","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1287,20,"DIMITRA SUPERMARKET LEFKIMMI","MAIN ROAD","15:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1288,20,"DIMOS MEILITEIEON","M.ROAD","16:25",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1289,20,"EKO MORAITIKA","M.ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1290,20,"EL GRECO","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1291,20,"FARMAKEIO MORAITIKA","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1292,20,"FRINIE","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1293,20,"GEMINI","HOTEL","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1294,20,"GOLDEN SAND","M.ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1295,20,"GRANDE MARE = COSTA BLUE","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1296,20,"KAFESAS","RESTAURANT","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1297,20,"KAIZER BRIDGE","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1298,20,"KARINA HOTEL","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1299,20,"KERKYRA ISLAND","3K S/M MESSONGHI","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1300,20,"LORD TRAVEL","M.ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1301,20,"MALTA","RESTAURANT","15:45",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1302,20,"MARBELLA","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1303,20,"MUSES SEA VEIW","MAIN ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1304,20,"PANORAMA REST.AG.GEORGIOS","M.ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1305,20,"PERAMA HOTEL","OASIS","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1306,20,"PERAMA KIOSK","OASIS","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1307,20,"PONTIKONISI HTL","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1308,20,"PRIMASOL IONIAN SUN = REGENCY","M.ROAD","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1309,20,"ROSSIS","M.ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1310,20,"SANDY BEACH","HOTEL","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1311,20,"ST.STEFANO - CROSSROAD","CROSSROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1312,20,"STADIUM","MAIN ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1313,20,"STORK TOURS OFFICE","MAIN ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1314,20,"TAXI MESSONGHI","TAXI STATION","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1315,20,"TZEVENOS","M.ROAD","15:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1316,19,"AB VASILOPOYLOS KONTOKALI","M.ROAD","16:50",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1317,19,"BARBATI BEACH","MAIN ROAD","16:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1318,19,"BARBATI CHURCH","MAIN ROAD","16:10",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1319,19,"CORFU CHANDRIS","M.ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1320,19,"CORFU HOLIDAY","M.GATE","16:55",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1321,19,"CORFU IMPERIAL","M.GATE","16:35",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1322,19,"DAPHNILA BAY","M.GATE","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1323,19,"DASSIA BEACH","JOY S/M","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1324,19,"DASSIA CHANDRIS","M.ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1325,19,"DASSIA CHANDRIS, NSK OFFICE","MAIN ROAD,PHARMACY","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1326,19,"DASSIA PHARMACY","MAIN ROAD","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1327,19,"DIELLAS MARKET","M.ROAD","16:40",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1328,19,"DIVANI","M.ROAD","16:55",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1329,19,"EKO DASSIA","EKO DASSIA","16:30",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1330,19,"ELEA BEACH","BUS STOP","16:20",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
1331,19,"EVA PALACE","EVA PALACE CROSSROAD","16:35",1,"b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
